Unnamed: 0,calendar_date,avg_temperature,high_temperature,low_temperature
0,2016-01-01,3.5,5.9,0.8
1,2016-01-02,7.6,10.5,2.8
2,2016-01-03,8.1,12.6,6.0
3,2016-01-04,5.9,12.1,3.3
4,2016-01-05,2.8,4.5,0.9
5,2016-01-06,2.9,4.5,1.3
6,2016-01-07,3.8,5.7,2.2
7,2016-01-08,2.3,4.3,0.5
8,2016-01-09,3.3,4.8,1.7
9,2016-01-10,3.3,6.6,0.7
10,2016-01-11,1.3,2.1,0.1
11,2016-01-12,1.0,2.3,-0.5
12,2016-01-13,1.4,2.8,0.3
13,2016-01-14,0.7,4.1,-1.9
14,2016-01-15,-1.0,0.0,-2.7
15,2016-01-16,-0.6,1.8,-3.3
16,2016-01-17,1.6,4.0,-0.3
17,2016-01-18,1.9,4.5,0.2
18,2016-01-19,1.5,5.4,-0.1
19,2016-01-20,1.5,4.2,-0.7
20,2016-01-21,1.4,3.4,0.0
21,2016-01-22,1.0,3.9,-0.4
22,2016-01-23,0.1,1.7,-1.7
23,2016-01-24,-1.1,1.9,-2.6
24,2016-01-25,0.5,2.6,-1.2
25,2016-01-26,3.0,5.4,1.1
26,2016-01-27,4.3,6.3,2.0
27,2016-01-28,2.8,5.5,1.0
28,2016-01-29,1.3,2.7,0.2
29,2016-01-30,0.0,2.5,-1.9
30,2016-01-31,1.3,3.2,-1.2
31,2016-02-01,0.7,2.5,-0.8
32,2016-02-02,1.1,3.3,-0.9
33,2016-02-03,0.6,2.2,-1.3
34,2016-02-04,3.1,6.1,-0.6
35,2016-02-05,2.9,5.6,0.5
36,2016-02-06,0.1,1.7,-1.6
37,2016-02-07,-0.4,1.5,-1.8
38,2016-02-08,0.7,5.0,-2.9
39,2016-02-09,2.0,4.4,-1.6
40,2016-02-10,1.9,2.9,-0.1
41,2016-02-11,2.3,4.9,-1.8
42,2016-02-12,2.2,10.0,-4.2
43,2016-02-13,4.7,8.7,2.2
44,2016-02-14,8.0,15.8,3.0
45,2016-02-15,0.7,6.1,-2.3
46,2016-02-16,0.2,3.9,-2.5
47,2016-02-17,1.3,3.1,0.1
48,2016-02-18,4.1,8.7,-0.1
49,2016-02-19,6.0,10.3,0.0
50,2016-02-20,5.5,9.2,3.2
51,2016-02-21,5.5,9.4,2.0
52,2016-02-22,2.3,4.7,-0.1
53,2016-02-23,2.1,5.1,-0.5
54,2016-02-24,0.2,4.1,-1.5
55,2016-02-25,-0.1,2.9,-2.1
56,2016-02-26,0.2,2.9,-1.0
57,2016-02-27,2.6,4.4,0.1
58,2016-02-28,4.0,7.8,0.4
59,2016-02-29,4.9,9.1,1.5
60,2016-03-01,0.6,2.5,-1.4
61,2016-03-02,1.9,5.7,-0.5
62,2016-03-03,5.5,9.4,1.8
63,2016-03-04,3.6,7.7,0.2
64,2016-03-05,6.0,13.0,-1.8
65,2016-03-06,10.1,15.8,5.9
66,2016-03-07,8.0,9.4,5.3
67,2016-03-08,7.2,11.4,3.4
68,2016-03-09,4.1,5.5,2.9
69,2016-03-10,2.1,4.5,0.4
70,2016-03-11,1.5,4.7,0.0
71,2016-03-12,1.9,5.4,-1.0
72,2016-03-13,4.2,9.6,-2.4
73,2016-03-14,5.8,9.9,2.8
74,2016-03-15,5.3,7.8,3.4
75,2016-03-16,8.7,14.6,3.2
76,2016-03-17,9.7,17.2,1.4
77,2016-03-18,11.8,22.7,1.2
78,2016-03-19,9.5,12.7,7.4
79,2016-03-20,6.5,8.6,4.5
80,2016-03-21,5.9,9.3,3.4
81,2016-03-22,8.5,12.3,3.4
82,2016-03-23,6.5,10.2,2.4
83,2016-03-24,4.6,8.8,1.7
84,2016-03-25,3.3,7.2,0.5
85,2016-03-26,4.4,9.4,0.8
86,2016-03-27,5.2,11.9,-1.4
87,2016-03-28,6.6,12.9,0.3
88,2016-03-29,8.5,15.4,0.8
89,2016-03-30,8.6,17.2,2.9
90,2016-03-31,9.3,15.1,2.0
91,2016-04-01,10.0,18.6,1.7
92,2016-04-02,10.7,16.0,6.4
93,2016-04-03,12.7,22.2,8.4
94,2016-04-04,7.4,9.9,4.6
95,2016-04-05,9.0,14.0,3.2
96,2016-04-06,10.1,13.4,6.0
97,2016-04-07,10.2,14.5,5.6
98,2016-04-08,11.6,14.2,9.2
99,2016-04-09,13.5,19.4,7.6
100,2016-04-10,9.2,14.9,5.0
101,2016-04-11,4.9,8.2,1.2
102,2016-04-12,7.0,11.4,3.1
103,2016-04-13,11.8,22.8,3.3
104,2016-04-14,14.4,19.9,10.3
105,2016-04-15,8.4,11.9,6.7
106,2016-04-16,11.9,19.1,4.8
107,2016-04-17,14.9,23.9,9.1
108,2016-04-18,13.6,15.1,11.4
109,2016-04-19,9.5,13.3,5.0
110,2016-04-20,10.8,17.3,4.0
111,2016-04-21,15.4,21.8,9.0
112,2016-04-22,14.3,19.9,10.5
113,2016-04-23,15.0,25.0,8.0
114,2016-04-24,12.8,17.3,7.0
115,2016-04-25,12.0,19.3,2.9
116,2016-04-26,12.7,20.0,4.5
117,2016-04-27,12.3,19.4,4.5
118,2016-04-28,12.2,13.6,10.4
119,2016-04-29,9.4,12.2,7.2
120,2016-04-30,10.4,14.6,6.9
121,2016-05-01,12.1,15.1,8.8
122,2016-05-02,13.7,18.2,10.1
123,2016-05-03,19.8,30.5,8.1
124,2016-05-04,17.8,22.1,12.7
125,2016-05-05,16.7,18.5,14.6
126,2016-05-06,18.5,25.3,10.6
127,2016-05-07,15.3,17.6,12.2
128,2016-05-08,15.1,19.0,9.5
129,2016-05-09,16.0,23.1,7.6
130,2016-05-10,16.7,20.4,14.1
131,2016-05-11,16.2,21.2,13.0
132,2016-05-12,13.8,18.0,11.1
133,2016-05-13,18.0,27.1,8.7
134,2016-05-14,16.1,20.2,13.6
135,2016-05-15,19.4,26.6,11.9
136,2016-05-16,19.9,26.9,13.9
137,2016-05-17,14.1,17.1,11.0
138,2016-05-18,15.7,21.1,9.2
139,2016-05-19,19.6,27.6,9.5
140,2016-05-20,20.3,27.3,12.7
141,2016-05-21,18.2,23.8,13.1
142,2016-05-22,19.3,25.7,12.9
143,2016-05-23,18.0,25.4,11.4
144,2016-05-24,21.8,28.2,12.3
145,2016-05-25,20.7,23.1,19.1
146,2016-05-26,21.6,24.1,18.9
147,2016-05-27,18.8,22.4,15.2
148,2016-05-28,18.5,23.2,13.4
149,2016-05-29,20.4,26.1,12.7
150,2016-05-30,22.6,29.2,18.1
151,2016-05-31,20.3,26.5,15.5
152,2016-06-01,15.1,19.0,11.9
153,2016-06-02,13.3,16.6,11.2
154,2016-06-03,16.6,22.4,10.0
155,2016-06-04,20.8,28.7,10.2
156,2016-06-05,17.5,21.0,14.4
157,2016-06-06,18.4,23.1,13.3
158,2016-06-07,21.4,27.0,14.2
159,2016-06-08,22.7,27.5,19.2
160,2016-06-09,20.4,24.5,18.6
161,2016-06-10,19.1,23.6,16.4
162,2016-06-11,22.9,29.4,14.0
163,2016-06-12,25.2,30.8,18.4
164,2016-06-13,20.8,23.6,18.9
165,2016-06-14,21.4,24.8,19.1
166,2016-06-15,22.3,27.9,18.2
167,2016-06-16,21.0,24.9,17.6
168,2016-06-17,22.1,26.0,19.7
169,2016-06-18,21.1,24.2,19.0
170,2016-06-19,22.9,29.6,16.6
171,2016-06-20,22.3,27.2,19.3
172,2016-06-21,22.7,26.9,19.5
173,2016-06-22,21.5,25.5,18.9
174,2016-06-23,20.7,22.8,18.5
175,2016-06-24,21.4,25.8,18.7
176,2016-06-25,23.9,27.8,20.1
177,2016-06-26,18.9,22.4,16.5
178,2016-06-27,20.6,24.2,16.7
179,2016-06-28,20.9,23.2,18.1
180,2016-06-29,22.9,28.5,16.9
181,2016-06-30,21.6,23.8,20.1
182,2016-07-01,23.9,28.8,19.7
183,2016-07-02,25.4,31.2,21.5
184,2016-07-03,21.8,23.3,20.7
185,2016-07-04,21.3,25.7,19.1
186,2016-07-05,21.5,25.3,18.5
187,2016-07-06,21.8,24.9,19.0
188,2016-07-07,20.2,22.0,18.8
189,2016-07-08,21.8,24.6,19.0
190,2016-07-09,22.7,25.1,21.2
191,2016-07-10,23.6,27.0,21.8
192,2016-07-11,21.8,25.9,18.3
193,2016-07-12,22.6,27.8,16.1
194,2016-07-13,23.2,29.2,17.2
195,2016-07-14,24.3,27.6,22.3
196,2016-07-15,24.0,28.4,21.0
197,2016-07-16,24.2,27.2,21.5
198,2016-07-17,24.8,29.2,22.2
199,2016-07-18,22.6,25.3,21.5
200,2016-07-19,22.5,26.4,21.1
201,2016-07-20,22.1,25.6,20.3
202,2016-07-21,23.2,27.0,20.2
203,2016-07-22,24.1,29.9,18.9
204,2016-07-23,23.0,29.1,17.0
205,2016-07-24,24.9,30.5,19.0
206,2016-07-25,25.9,31.5,20.5
207,2016-07-26,24.5,28.3,21.5
208,2016-07-27,24.2,26.9,22.4
209,2016-07-28,27.2,31.6,23.2
210,2016-07-29,27.9,33.5,23.6
211,2016-07-30,27.9,32.4,23.2
212,2016-07-31,27.7,33.7,24.5
213,2016-08-01,28.1,33.6,23.4
214,2016-08-02,26.6,29.0,24.4
215,2016-08-03,26.0,29.4,23.6
216,2016-08-04,26.1,29.9,22.2
217,2016-08-05,26.3,30.6,21.2
218,2016-08-06,27.1,32.2,21.9
219,2016-08-07,29.8,36.3,23.6
220,2016-08-08,29.0,34.9,23.6
221,2016-08-09,26.0,29.7,22.4
222,2016-08-10,24.6,28.6,20.5
223,2016-08-11,24.2,28.9,19.0
224,2016-08-12,25.7,32.4,19.6
225,2016-08-13,26.4,32.8,21.0
226,2016-08-14,26.1,32.3,20.6
227,2016-08-15,25.4,30.5,21.9
228,2016-08-16,27.9,35.1,22.1
229,2016-08-17,25.1,28.6,22.9
230,2016-08-18,26.0,30.8,20.9
231,2016-08-19,28.3,34.1,22.7
232,2016-08-20,29.3,33.8,24.9
233,2016-08-21,28.4,34.3,23.3
234,2016-08-22,27.2,34.1,22.7
235,2016-08-23,25.7,29.2,22.0
236,2016-08-24,25.8,31.2,20.2
237,2016-08-25,27.7,32.3,23.3
238,2016-08-26,24.2,28.0,21.0
239,2016-08-27,21.7,25.4,17.7
240,2016-08-28,24.4,29.6,18.1
241,2016-08-29,28.1,32.4,23.8
242,2016-08-30,24.6,30.2,20.1
243,2016-08-31,25.1,32.3,19.6
244,2016-09-01,24.9,30.5,19.8
245,2016-09-02,26.0,31.8,19.9
246,2016-09-03,26.8,31.9,22.2
247,2016-09-04,27.9,33.4,22.1
248,2016-09-05,28.3,33.9,23.6
249,2016-09-06,26.2,32.3,23.1
250,2016-09-07,24.3,28.4,20.8
251,2016-09-08,23.4,27.2,19.6
252,2016-09-09,23.5,26.8,21.5
253,2016-09-10,21.2,23.6,18.6
254,2016-09-11,22.1,26.9,18.1
255,2016-09-12,22.1,26.4,19.3
256,2016-09-13,21.9,24.8,19.9
257,2016-09-14,23.4,28.4,19.9
258,2016-09-15,22.7,27.1,19.1
259,2016-09-16,22.7,27.9,18.6
260,2016-09-17,22.0,26.6,18.0
261,2016-09-18,20.3,22.4,19.0
262,2016-09-19,19.9,22.5,17.5
263,2016-09-20,17.5,19.9,16.0
264,2016-09-21,20.1,25.9,14.2
265,2016-09-22,20.2,24.6,17.8
266,2016-09-23,19.5,21.5,17.8
267,2016-09-24,21.3,26.3,15.9
268,2016-09-25,22.7,28.0,18.0
269,2016-09-26,22.6,26.0,19.8
270,2016-09-27,22.9,26.0,19.4
271,2016-09-28,22.3,24.5,21.1
272,2016-09-29,18.6,21.7,16.0
273,2016-09-30,17.2,22.1,12.2
274,2016-10-01,19.3,24.2,15.2
275,2016-10-02,19.4,25.0,14.1
276,2016-10-03,22.5,29.5,16.0
277,2016-10-04,20.9,25.2,14.9
278,2016-10-05,18.4,22.5,12.6
279,2016-10-06,19.1,21.8,17.0
280,2016-10-07,15.6,19.1,11.0
281,2016-10-08,18.2,25.8,11.2
282,2016-10-09,16.7,20.8,13.2
283,2016-10-10,14.2,17.6,11.2
284,2016-10-11,14.3,19.4,9.6
285,2016-10-12,12.4,17.1,9.4
286,2016-10-13,12.7,17.3,8.9
287,2016-10-14,14.7,20.6,9.7
288,2016-10-15,15.1,21.1,11.4
289,2016-10-16,16.0,23.6,8.9
290,2016-10-17,18.8,24.2,14.2
291,2016-10-18,18.0,21.1,12.4
292,2016-10-19,15.1,22.3,8.4
293,2016-10-20,14.5,22.8,10.4
294,2016-10-21,12.2,15.4,8.3
295,2016-10-22,11.8,16.0,6.5
296,2016-10-23,11.7,13.7,7.9
297,2016-10-24,11.9,16.5,7.1
298,2016-10-25,13.7,19.5,7.8
299,2016-10-26,18.5,22.1,15.6
300,2016-10-27,12.8,15.7,11.1
301,2016-10-28,11.9,15.0,9.5
302,2016-10-29,10.3,13.2,8.4
303,2016-10-30,9.7,13.0,5.8
304,2016-10-31,9.9,16.5,2.3
305,2016-11-01,8.4,11.7,6.7
306,2016-11-02,8.4,12.9,6.0
307,2016-11-03,10.2,15.1,7.2
308,2016-11-04,10.1,12.7,8.0
309,2016-11-05,15.3,19.9,8.6
310,2016-11-06,8.9,13.6,6.7
311,2016-11-07,7.8,12.5,4.1
312,2016-11-08,9.5,17.3,2.2
313,2016-11-09,5.7,9.3,2.9
314,2016-11-10,6.2,9.0,2.4
315,2016-11-11,8.3,13.8,2.8
316,2016-11-12,12.5,16.6,6.6
317,2016-11-13,11.4,19.3,3.2
318,2016-11-14,11.8,19.3,4.1
319,2016-11-15,12.4,19.3,9.1
320,2016-11-16,7.6,9.7,5.5
321,2016-11-17,6.4,9.1,4.3
322,2016-11-18,8.0,15.1,3.0
323,2016-11-19,8.8,12.6,4.0
324,2016-11-20,13.1,19.1,7.6
325,2016-11-21,8.6,12.5,3.9
326,2016-11-22,9.1,14.6,3.8
327,2016-11-23,4.4,6.2,2.7
328,2016-11-24,3.3,5.5,1.3
329,2016-11-25,3.2,6.1,1.4
330,2016-11-26,6.3,10.8,1.8
331,2016-11-27,9.0,10.1,6.1
332,2016-11-28,7.6,9.9,6.3
333,2016-11-29,5.1,7.3,2.4
334,2016-11-30,5.2,7.8,3.3
335,2016-12-01,9.8,18.0,4.6
336,2016-12-02,7.6,9.7,5.4
337,2016-12-03,8.8,12.3,2.8
338,2016-12-04,8.3,15.6,2.0
339,2016-12-05,10.2,13.8,7.6
340,2016-12-06,6.0,12.6,1.0
341,2016-12-07,2.7,4.8,0.6
342,2016-12-08,3.6,8.0,0.0
343,2016-12-09,5.1,9.5,0.0
344,2016-12-10,3.2,7.2,0.6
345,2016-12-11,1.7,3.5,0.2
346,2016-12-12,2.8,6.9,0.7
347,2016-12-13,2.8,5.5,-1.2
348,2016-12-14,3.7,4.8,1.9
349,2016-12-15,3.2,5.0,1.1
350,2016-12-16,1.8,3.4,0.0
351,2016-12-17,5.2,6.9,2.7
352,2016-12-18,9.4,11.5,6.7
353,2016-12-19,9.6,12.3,5.8
354,2016-12-20,6.9,10.0,4.9
355,2016-12-21,7.1,14.5,1.8
356,2016-12-22,7.0,11.7,1.3
357,2016-12-23,8.5,14.1,3.6
358,2016-12-24,2.9,5.2,0.6
359,2016-12-25,2.8,6.3,0.5
360,2016-12-26,5.0,10.9,-0.3
361,2016-12-27,5.4,10.9,1.4
362,2016-12-28,0.9,2.8,-0.8
363,2016-12-29,3.7,8.0,0.4
364,2016-12-30,2.0,4.8,-0.5
365,2016-12-31,4.7,9.0,1.8
366,2017-01-01,4.8,8.1,0.9
367,2017-01-02,6.5,9.4,4.5
368,2017-01-03,5.2,8.5,2.8
369,2017-01-04,4.0,6.3,1.6
370,2017-01-05,1.6,4.2,-0.5
371,2017-01-06,1.5,2.9,-0.7
372,2017-01-07,4.5,6.9,2.3
373,2017-01-08,4.6,7.0,0.5
374,2017-01-09,5.2,8.2,3.0
375,2017-01-10,3.3,7.3,0.5
376,2017-01-11,-0.3,2.2,-1.4
377,2017-01-12,-0.3,1.1,-1.4
378,2017-01-13,-0.8,0.6,-2.2
379,2017-01-14,-2.9,-1.5,-5.0
380,2017-01-15,-1.7,1.8,-4.9
381,2017-01-16,1.2,3.3,-1.6
382,2017-01-17,1.2,3.5,-0.6
383,2017-01-18,3.5,6.9,1.2
384,2017-01-19,2.8,5.6,0.7
385,2017-01-20,2.4,4.2,0.1
386,2017-01-21,1.5,3.5,0.4
387,2017-01-22,1.3,3.4,-1.2
388,2017-01-23,0.8,2.3,-1.6
389,2017-01-24,-1.2,0.3,-2.7
390,2017-01-25,1.3,3.9,-1.8
391,2017-01-26,3.9,6.6,0.6
392,2017-01-27,3.5,10.8,-1.5
393,2017-01-28,3.3,5.8,1.6
394,2017-01-29,4.2,7.9,1.0
395,2017-01-30,3.5,6.8,-0.1
396,2017-01-31,1.1,3.1,-1.9
397,2017-02-01,1.8,6.8,-3.0
398,2017-02-02,-0.7,2.4,-3.6
399,2017-02-03,2.6,4.5,-0.5
400,2017-02-04,5.4,8.2,3.4
401,2017-02-05,4.1,7.1,0.3
402,2017-02-06,4.7,7.3,2.3
403,2017-02-07,0.6,3.0,-1.5
404,2017-02-08,2.2,4.1,-0.6
405,2017-02-09,2.8,4.8,0.8
406,2017-02-10,2.6,5.3,0.5
407,2017-02-11,1.8,4.9,-0.6
408,2017-02-12,3.3,4.9,0.8
409,2017-02-13,2.4,5.3,0.7
410,2017-02-14,2.3,4.1,1.0
411,2017-02-15,3.4,5.1,1.1
412,2017-02-16,6.9,12.4,2.4
413,2017-02-17,6.1,12.8,0.0
414,2017-02-18,1.2,2.9,0.0
415,2017-02-19,0.6,3.0,-1.5
416,2017-02-20,4.4,8.3,-0.2
417,2017-02-21,0.5,3.2,-1.7
418,2017-02-22,2.8,5.4,0.5
419,2017-02-23,4.3,9.4,1.3
420,2017-02-24,1.3,3.8,-0.6
421,2017-02-25,2.8,7.0,0.2
422,2017-02-26,3.8,7.4,0.9
423,2017-02-27,1.4,3.4,-1.3
424,2017-02-28,0.7,6.8,-4.4
425,2017-03-01,4.1,8.6,-0.9
426,2017-03-02,5.7,11.6,-1.0
427,2017-03-03,4.5,7.0,1.7
428,2017-03-04,4.5,7.9,1.1
429,2017-03-05,3.7,8.5,-1.2
430,2017-03-06,7.4,15.4,0.2
431,2017-03-07,1.9,4.5,-0.3
432,2017-03-08,2.7,5.7,-0.1
433,2017-03-09,4.4,7.4,2.4
434,2017-03-10,3.2,7.3,0.8
435,2017-03-11,3.1,7.0,0.1
436,2017-03-12,4.2,8.8,0.2
437,2017-03-13,5.2,11.5,-0.8
438,2017-03-14,5.1,8.5,3.8
439,2017-03-15,4.0,6.2,2.3
440,2017-03-16,5.3,8.0,3.5
441,2017-03-17,6.1,9.8,3.5
442,2017-03-18,7.9,12.1,3.8
443,2017-03-19,6.8,10.1,2.9
444,2017-03-20,7.6,12.5,2.3
445,2017-03-21,5.6,11.0,1.7
446,2017-03-22,7.0,10.3,4.6
447,2017-03-23,6.1,8.6,4.4
448,2017-03-24,3.3,7.8,0.6
449,2017-03-25,3.5,6.7,0.4
450,2017-03-26,5.0,11.6,-2.0
451,2017-03-27,5.1,6.9,3.9
452,2017-03-28,5.5,9.6,2.3
453,2017-03-29,6.6,11.5,2.2
454,2017-03-30,8.3,14.8,1.1
455,2017-03-31,6.4,8.5,2.2
456,2017-04-01,4.8,9.9,-0.5
457,2017-04-02,5.4,10.2,2.5
458,2017-04-03,6.2,11.8,0.6
459,2017-04-04,7.6,14.3,2.2
460,2017-04-05,11.5,21.2,0.7
461,2017-04-06,14.1,23.6,8.0
462,2017-04-07,11.0,14.6,6.2
